image_relpath,annotation_relpath,weather,acquisition_date,capture_time,width,height,parking_space_count,labeled_space_count,unlabeled_space_count,occupied_count,vacant_count,occupancy_ratio,image_sha256,annotation_sha256,validation_status
Cloudy/2013-01-29/2013-01-29_16_56_18.jpg,Cloudy/2013-01-29/2013-01-29_16_56_18.xml,Cloudy,2013-01-29,16:56:18,1280,720,28,28,0,28,0,1.000000,36002a08aed833b98249f7f7d7c856ac5e71822ab8d210e3428ebaa5725abda9,0b039dc1755d39cd9d29a8f5c220aeff2d7f322a7d78ba287c466568e0561175,valid
Cloudy/2013-01-29/2013-01-29_17_01_19.jpg,Cloudy/2013-01-29/2013-01-29_17_01_19.xml,Cloudy,2013-01-29,17:01:19,1280,720,28,28,0,28,0,1.000000,2acc51926b8adf1008cea012e9d89c885f64ae0ac802938129fe3a041253d595,0b039dc1755d39cd9d29a8f5c220aeff2d7f322a7d78ba287c466568e0561175,valid
Cloudy/2013-01-29/2013-01-29_17_06_19.jpg,Cloudy/2013-01-29/2013-01-29_17_06_19.xml,Cloudy,2013-01-29,17:06:19,1280,720,28,28,0,28,0,1.000000,cb777d5823cde76389da4758e58fc9e3cf201dde5ace7e105b925df8f0c35fde,0b039dc1755d39cd9d29a8f5c220aeff2d7f322a7d78ba287c466568e0561175,valid
Cloudy/2013-01-29/2013-01-29_17_11_19.jpg,Cloudy/2013-01-29/2013-01-29_17_11_19.xml,Cloudy,2013-01-29,17:11:19,1280,720,28,28,0,28,0,1.000000,d5679ad59443e1602589d813aebb7f94b63d8247e736d7264035b9d3dd381376,0b039dc1755d39cd9d29a8f5c220aeff2d7f322a7d78ba287c466568e0561175,valid
Cloudy/2013-01-29/2013-01-29_17_16_19.jpg,Cloudy/2013-01-29/2013-01-29_17_16_19.xml,Cloudy,2013-01-29,17:16:19,1280,720,28,28,0,26,2,0.928571,b8a74fe2a6eb900263f107320222d22a65e53057fd08013cfbcaf9f51b2c2222,3ce2a844fcaca6382f0681b8d5e5026665435eb83ea4bba82930f9e4a5f9b60e,valid
Cloudy/2013-01-29/2013-01-29_17_21_19.jpg,Cloudy/2013-01-29/2013-01-29_17_21_19.xml,Cloudy,2013-01-29,17:21:19,1280,720,28,28,0,26,2,0.928571,f9ba827918512a6183f8b2072ef0748892083e34c637eaa8c784b5a2a28d6d47,3ce2a844fcaca6382f0681b8d5e5026665435eb83ea4bba82930f9e4a5f9b60e,valid
Cloudy/2013-01-29/2013-01-29_17_26_19.jpg,Cloudy/2013-01-29/2013-01-29_17_26_19.xml,Cloudy,2013-01-29,17:26:19,1280,720,28,28,0,27,1,0.964286,4a5c13a98a4396dbbafc4fde5277758351de525804586dc1733c680870679927,af152429f1ac143cbd084c70fba2dd667d2e6694c61e57d280fea9b8c30b430a,valid
Cloudy/2013-01-29/2013-01-29_17_31_19.jpg,Cloudy/2013-01-29/2013-01-29_17_31_19.xml,Cloudy,2013-01-29,17:31:19,1280,720,28,28,0,25,3,0.892857,65037e740d7def2fdbbd5ff769d4a87082bea3708796a476c40c5016ef3bb163,4a93ca52f03d319b77596cd545549e860681b10a48099d4c048f11c5e8b96f4b,valid
Cloudy/2013-01-29/2013-01-29_17_36_19.jpg,Cloudy/2013-01-29/2013-01-29_17_36_19.xml,Cloudy,2013-01-29,17:36:19,1280,720,28,28,0,26,2,0.928571,18a91e9d8792cdbacbae85f16b3a612e04db2c861ed95a62620684d325a88d57,9f0005032d5a2575ba7bb4968bdd86f026dc4d616c40147f113e3dbb206f08e6,valid
Cloudy/2013-01-29/2013-01-29_17_41_19.jpg,Cloudy/2013-01-29/2013-01-29_17_41_19.xml,Cloudy,2013-01-29,17:41:19,1280,720,28,28,0,26,2,0.928571,9684e0b537c0679deb93b61c62b420bab1fab2532bbf22d57cf6baf9af1810f3,1f4f87ec96e2f7ce6b531d8e4875c9323508d31a4a81adb9d462538ff824891a,valid
Cloudy/2013-01-29/2013-01-29_17_46_20.jpg,Cloudy/2013-01-29/2013-01-29_17_46_20.xml,Cloudy,2013-01-29,17:46:20,1280,720,28,28,0,25,3,0.892857,f74b5a5f8b3d347288139ac43bd8501bd4a0e68f3cf9736db2be491448aa582f,e67ee9410e93833d33fa0d7f9be455db91a9ddc0acf3d5bf149f4aca09158040,valid
Cloudy/2013-01-29/2013-01-29_17_51_20.jpg,Cloudy/2013-01-29/2013-01-29_17_51_20.xml,Cloudy,2013-01-29,17:51:20,1280,720,28,28,0,26,2,0.928571,d0585ca67757fe82ec8ff8d3ca1a489100c1439d8372ac1afc42413c19e275fe,1f4f87ec96e2f7ce6b531d8e4875c9323508d31a4a81adb9d462538ff824891a,valid
Cloudy/2013-01-29/2013-01-29_17_56_20.jpg,Cloudy/2013-01-29/2013-01-29_17_56_20.xml,Cloudy,2013-01-29,17:56:20,1280,720,28,27,1,26,1,0.962963,aa7a0550e9abe11eaf0f4b43573c5928b557978ec06247f142298b8b9c9843e7,084c1f00ab1da0834fe650c26d9c222a4dd3a48ae29583623c0354ea9cad4ef7,valid
Cloudy/2013-01-29/2013-01-29_18_01_20.jpg,Cloudy/2013-01-29/2013-01-29_18_01_20.xml,Cloudy,2013-01-29,18:01:20,1280,720,28,28,0,26,2,0.928571,97dd6eaa11b4f2e1a402b36e6016e6380077b8c7cdd7e078704bad532191a184,1f4f87ec96e2f7ce6b531d8e4875c9323508d31a4a81adb9d462538ff824891a,valid
Cloudy/2013-01-29/2013-01-29_18_06_20.jpg,Cloudy/2013-01-29/2013-01-29_18_06_20.xml,Cloudy,2013-01-29,18:06:20,1280,720,28,28,0,24,4,0.857143,d4e77495e2ec88576c1ce2fb8e05659290b8c62a657b6fe2c7e78c72c19d7d29,4989c361fca0e2d95de1a14738a3b1c30e3835e9a1982931f93e9df1a0cc72e9,valid
Cloudy/2013-01-29/2013-01-29_18_11_20.jpg,Cloudy/2013-01-29/2013-01-29_18_11_20.xml,Cloudy,2013-01-29,18:11:20,1280,720,28,28,0,24,4,0.857143,d82e6ff6c764c672cb4c34e18dc222caa19e2bdc88b7447955286fec6b2c6882,4989c361fca0e2d95de1a14738a3b1c30e3835e9a1982931f93e9df1a0cc72e9,valid
Cloudy/2013-01-29/2013-01-29_18_16_20.jpg,Cloudy/2013-01-29/2013-01-29_18_16_20.xml,Cloudy,2013-01-29,18:16:20,1280,720,28,28,0,23,5,0.821429,115ffff81f92403a8b33cdb9b1b0232bdaef6f452da2654ec63f1b9a4fc236f2,d940a6b5acb13c830c73836c7192a726397ea41f640d3d35f7ed651e7459d1aa,valid
Cloudy/2013-01-29/2013-01-29_18_21_20.jpg,Cloudy/2013-01-29/2013-01-29_18_21_20.xml,Cloudy,2013-01-29,18:21:20,1280,720,28,28,0,25,3,0.892857,ef27d31858edf430ac6c8d52ffd65c586808995905849523157820af0972e758,0f0cfeb98f54633905dcad8dd1150ba1a1a5215b39e7fec2ae93ddf73dab989a,valid
Cloudy/2013-01-29/2013-01-29_18_26_20.jpg,Cloudy/2013-01-29/2013-01-29_18_26_20.xml,Cloudy,2013-01-29,18:26:20,1280,720,28,28,0,25,3,0.892857,6fffafc484738046e01adb90bd527fa4c96636073f5e54c906376ff271f3b383,0f0cfeb98f54633905dcad8dd1150ba1a1a5215b39e7fec2ae93ddf73dab989a,valid
Cloudy/2013-01-29/2013-01-29_18_31_20.jpg,Cloudy/2013-01-29/2013-01-29_18_31_20.xml,Cloudy,2013-01-29,18:31:20,1280,720,28,27,1,27,0,1.000000,0078cc10bad6321c84ea8fd4df723c776c7d8bfdf2722eac1c792af3e35f4efd,39217333e3f08d6c9f7121487fe96e258b94037caf7c93f8afff067bc12a5a90,valid
Cloudy/2013-01-29/2013-01-29_18_36_20.jpg,Cloudy/2013-01-29/2013-01-29_18_36_20.xml,Cloudy,2013-01-29,18:36:20,1280,720,28,28,0,28,0,1.000000,a6bbd564cb0551117f2199354db550eb6a524d1f9132b4f0a4d3da836d0f610d,0b039dc1755d39cd9d29a8f5c220aeff2d7f322a7d78ba287c466568e0561175,valid
Cloudy/2013-01-29/2013-01-29_18_41_21.jpg,Cloudy/2013-01-29/2013-01-29_18_41_21.xml,Cloudy,2013-01-29,18:41:21,1280,720,28,28,0,28,0,1.000000,4b36158f02070244814d60bd533f3ed603ea967fc556def1f1984185e4949ed4,0b039dc1755d39cd9d29a8f5c220aeff2d7f322a7d78ba287c466568e0561175,valid
Rainy/2012-12-07/2012-12-07_16_42_25.jpg,Rainy/2012-12-07/2012-12-07_16_42_25.xml,Rainy,2012-12-07,16:42:25,1280,720,28,27,1,26,1,0.962963,e0990b3ccd5161f29bc3250c925fab07e17d849039c5829cd5c7a4879228efab,b4930d4917fd29baca16e34c633ebe4f2a711c7f7a3799b0cdc83a10aa16b77a,valid
Rainy/2012-12-07/2012-12-07_16_47_25.jpg,Rainy/2012-12-07/2012-12-07_16_47_25.xml,Rainy,2012-12-07,16:47:25,1280,720,28,27,1,27,0,1.000000,2d0e86b59b2150968428c261d6c6b7675d6bf54da6bce2d318d76a046498691f,c1533c16315ff405d7bb7aa4557217497dbe2887c11c79d3fc18b3d76bcde2d3,valid
Rainy/2012-12-07/2012-12-07_16_52_25.jpg,Rainy/2012-12-07/2012-12-07_16_52_25.xml,Rainy,2012-12-07,16:52:25,1280,720,28,27,1,27,0,1.000000,a2f28359349018be35e9f335923ffa0fc23003af2a82fe523e07c8f0f94e5548,c1533c16315ff405d7bb7aa4557217497dbe2887c11c79d3fc18b3d76bcde2d3,valid
Rainy/2012-12-07/2012-12-07_16_57_25.jpg,Rainy/2012-12-07/2012-12-07_16_57_25.xml,Rainy,2012-12-07,16:57:25,1280,720,28,27,1,26,1,0.962963,372d13dcd7d94147246b705d302a0554b1c2b85c5d7fbdacf38212727f4cac9f,89686165d09c3fa6ad09851ceea6fbcded5dc737945ec0bf63f9e6321f59b0eb,valid
Rainy/2012-12-07/2012-12-07_17_02_25.jpg,Rainy/2012-12-07/2012-12-07_17_02_25.xml,Rainy,2012-12-07,17:02:25,1280,720,28,27,1,26,1,0.962963,b50b2677bd0273238621dc7419b15fa2da27b5dc3318d63a32cf22ce56c007f2,89686165d09c3fa6ad09851ceea6fbcded5dc737945ec0bf63f9e6321f59b0eb,valid
Rainy/2012-12-07/2012-12-07_17_07_25.jpg,Rainy/2012-12-07/2012-12-07_17_07_25.xml,Rainy,2012-12-07,17:07:25,1280,720,28,28,0,28,0,1.000000,e91420b44613fb26c6532409887af70a9ded08e6763c821ef30ad738419eeab7,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-08/2012-12-08_18_25_14.jpg,Rainy/2012-12-08/2012-12-08_18_25_14.xml,Rainy,2012-12-08,18:25:14,1280,720,28,28,0,0,28,0.000000,86fc1dc13152b5c4d18319fb02e06e7d869c34f414ef989219b71bf3fc9dec09,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_18_30_15.jpg,Rainy/2012-12-08/2012-12-08_18_30_15.xml,Rainy,2012-12-08,18:30:15,1280,720,28,28,0,0,28,0.000000,e241b277f6b7ddc54f0d743f8254b3e6d73b5259b6d2907246ae795cd5624db3,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_18_35_15.jpg,Rainy/2012-12-08/2012-12-08_18_35_15.xml,Rainy,2012-12-08,18:35:15,1280,720,28,28,0,0,28,0.000000,b417a5ab6ac4a3d983ddfadf2c0b6ba89f96888b51dcf56ce275c9f826944a6d,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_18_40_15.jpg,Rainy/2012-12-08/2012-12-08_18_40_15.xml,Rainy,2012-12-08,18:40:15,1280,720,28,28,0,0,28,0.000000,02b2fb28eef167ce5f5c935ea0bfa13f24266a316df2ff1f7f363c929593cfa4,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_18_45_15.jpg,Rainy/2012-12-08/2012-12-08_18_45_15.xml,Rainy,2012-12-08,18:45:15,1280,720,28,28,0,0,28,0.000000,1294ee1dcbfb0708e03e6024509996f78d3094abbe821d3b681a57a79b912d94,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_18_50_15.jpg,Rainy/2012-12-08/2012-12-08_18_50_15.xml,Rainy,2012-12-08,18:50:15,1280,720,28,28,0,0,28,0.000000,61eb13e8ef1682e30f0c6fdb7b79fa1b35a8d6ad543695a6d0832d15bc518f81,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_18_55_15.jpg,Rainy/2012-12-08/2012-12-08_18_55_15.xml,Rainy,2012-12-08,18:55:15,1280,720,28,28,0,0,28,0.000000,77c10c4b0525f2904324e580c9eedc52dbe0441dfe25055138586894e70cc1c5,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_19_00_15.jpg,Rainy/2012-12-08/2012-12-08_19_00_15.xml,Rainy,2012-12-08,19:00:15,1280,720,28,28,0,0,28,0.000000,41da25dbad0c4d903f01c146fa698dc53af2b6df0e91411af3783b4f62f509ec,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_19_05_15.jpg,Rainy/2012-12-08/2012-12-08_19_05_15.xml,Rainy,2012-12-08,19:05:15,1280,720,28,28,0,0,28,0.000000,6daf5d37a2ab8ceeff23b405a4f7b166cae5c4c396e4a599ca81752ca1d0477c,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_19_10_15.jpg,Rainy/2012-12-08/2012-12-08_19_10_15.xml,Rainy,2012-12-08,19:10:15,1280,720,28,28,0,0,28,0.000000,b8beeefd16d28a1640cc6aaf1718040827b1cb123262695b5f6a613a71955bcf,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_19_15_15.jpg,Rainy/2012-12-08/2012-12-08_19_15_15.xml,Rainy,2012-12-08,19:15:15,1280,720,28,28,0,0,28,0.000000,53a041eaaa712756624ad0967cdfb486a47517682c44588bd9d85b8777c92051,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_19_20_16.jpg,Rainy/2012-12-08/2012-12-08_19_20_16.xml,Rainy,2012-12-08,19:20:16,1280,720,28,28,0,0,28,0.000000,c68f6bfd8dcd54bf85650340620549239dc17b62eddddd4ba16e37fdb2f6bf7b,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_19_25_16.jpg,Rainy/2012-12-08/2012-12-08_19_25_16.xml,Rainy,2012-12-08,19:25:16,1280,720,28,28,0,0,28,0.000000,b8429541df009c7a89779db5080fee2188aef4ed49037208ee1b369a8f616bc0,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_19_30_16.jpg,Rainy/2012-12-08/2012-12-08_19_30_16.xml,Rainy,2012-12-08,19:30:16,1280,720,28,28,0,0,28,0.000000,c47cafe6e95511f19f95083afa558363fde4f431ccf4151c1c57d138197f937b,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_19_35_16.jpg,Rainy/2012-12-08/2012-12-08_19_35_16.xml,Rainy,2012-12-08,19:35:16,1280,720,28,28,0,0,28,0.000000,1c3793da3f37fdfc576c77dd0c960d50eebd690f79479054e886c0b59231b4fc,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_19_40_16.jpg,Rainy/2012-12-08/2012-12-08_19_40_16.xml,Rainy,2012-12-08,19:40:16,1280,720,28,28,0,0,28,0.000000,232933777d9901ad10d11d4227e92ec7a151f88991babf26498c72b9ff1ff6fd,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_19_45_16.jpg,Rainy/2012-12-08/2012-12-08_19_45_16.xml,Rainy,2012-12-08,19:45:16,1280,720,28,28,0,0,28,0.000000,b69d85c4b37948da63fc0d1d2f282510edfb516bcc308d29f8f103a0f2c8c064,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_19_50_16.jpg,Rainy/2012-12-08/2012-12-08_19_50_16.xml,Rainy,2012-12-08,19:50:16,1280,720,28,28,0,0,28,0.000000,3976a5089dca1ad5db7292a16dc1c17c7710430dae4a3de8b1415fac6f6458e1,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_19_55_16.jpg,Rainy/2012-12-08/2012-12-08_19_55_16.xml,Rainy,2012-12-08,19:55:16,1280,720,28,28,0,0,28,0.000000,185ed372fe53789806b2336b8b972afae5eb3615713634f1cd2dc825fd9fb7a4,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-08/2012-12-08_20_00_16.jpg,Rainy/2012-12-08/2012-12-08_20_00_16.xml,Rainy,2012-12-08,20:00:16,1280,720,28,28,0,0,28,0.000000,7fa180d5303dbfcad142126b924271b28f2be9a4c8f8150ada0eacc48adc1d38,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-11/2012-12-11_14_51_07.jpg,Rainy/2012-12-11/2012-12-11_14_51_07.xml,Rainy,2012-12-11,14:51:07,1280,720,28,28,0,27,1,0.964286,f2c6c63827366f75a55fc3538a58966ab14530eb0c6111e86f971ce0d917a431,a8d4139fbcb642908b4eb1b30823bbb777d3ddb1c3f8bb9e03bd00ecc4f82253,valid
Rainy/2012-12-11/2012-12-11_14_56_07.jpg,Rainy/2012-12-11/2012-12-11_14_56_07.xml,Rainy,2012-12-11,14:56:07,1280,720,28,28,0,28,0,1.000000,291b405bd5d07e53fc3bd13d67da805b34fed7a678fdf8473f2dbfd29d03c0eb,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-11/2012-12-11_15_31_07.jpg,Rainy/2012-12-11/2012-12-11_15_31_07.xml,Rainy,2012-12-11,15:31:07,1280,720,28,28,0,28,0,1.000000,4b25c116bdf78590986f17d09c7be4099410f69e90ac2d9f61cc2930b6fdd1af,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-11/2012-12-11_15_36_07.jpg,Rainy/2012-12-11/2012-12-11_15_36_07.xml,Rainy,2012-12-11,15:36:07,1280,720,28,28,0,28,0,1.000000,c665d4ed4fbed19326e2a68b630a0af8972fa8d51a087a7be37249d07ee0e39e,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-11/2012-12-11_15_41_08.jpg,Rainy/2012-12-11/2012-12-11_15_41_08.xml,Rainy,2012-12-11,15:41:08,1280,720,28,28,0,28,0,1.000000,66ef113abf9df8425c4a702a284288a2624d99ba99789e705c39164ae8bef31b,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-11/2012-12-11_15_46_08.jpg,Rainy/2012-12-11/2012-12-11_15_46_08.xml,Rainy,2012-12-11,15:46:08,1280,720,28,28,0,28,0,1.000000,166553cc933a241e95e0899f9830996ab3dba059ee64c7cd516212a5ab3747d4,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-11/2012-12-11_15_51_08.jpg,Rainy/2012-12-11/2012-12-11_15_51_08.xml,Rainy,2012-12-11,15:51:08,1280,720,28,28,0,28,0,1.000000,048c466e9236aa9fc244f0cb1399b2a00803ebac44299d7cc5e65f291a0921d1,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-11/2012-12-11_15_56_08.jpg,Rainy/2012-12-11/2012-12-11_15_56_08.xml,Rainy,2012-12-11,15:56:08,1280,720,28,28,0,27,1,0.964286,cb675c147e0f6de6543c839232d977020dcb356c967b34d2592d929838e2a290,31f654699193d0afd55dde8078c3367c39151009e30e53a9ea1fc8da24996fcb,valid
Rainy/2012-12-11/2012-12-11_16_01_08.jpg,Rainy/2012-12-11/2012-12-11_16_01_08.xml,Rainy,2012-12-11,16:01:08,1280,720,28,28,0,27,1,0.964286,7523905043606b3f35a4f7c789f4f2a3bcd6f94b06bbfaf260327e16c6581cb1,27b8eb795e42224f965e38d85aca8c6705de8845bbf3cc40dd79f86a5c25f678,valid
Rainy/2012-12-11/2012-12-11_16_06_08.jpg,Rainy/2012-12-11/2012-12-11_16_06_08.xml,Rainy,2012-12-11,16:06:08,1280,720,28,28,0,27,1,0.964286,652fce8ce3488bc585205e224f02bc1a96c556e8265c08f08fbce6cece34a8bd,fa09bf386d7a53d10e51bd02416cbe1a648091ef63242d07a49ce3c0be2c448b,valid
Rainy/2012-12-11/2012-12-11_16_11_08.jpg,Rainy/2012-12-11/2012-12-11_16_11_08.xml,Rainy,2012-12-11,16:11:08,1280,720,28,28,0,28,0,1.000000,741779844e613c3e0f402556a1ff3f6f6e090a12a9ed4a77fced633e7a1b36ad,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-11/2012-12-11_16_16_08.jpg,Rainy/2012-12-11/2012-12-11_16_16_08.xml,Rainy,2012-12-11,16:16:08,1280,720,28,28,0,28,0,1.000000,10ad583e8612d89b8978e6100f4b13d5495ab24c080fdf818f93960d5ecf5420,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-11/2012-12-11_16_21_08.jpg,Rainy/2012-12-11/2012-12-11_16_21_08.xml,Rainy,2012-12-11,16:21:08,1280,720,28,28,0,28,0,1.000000,ced01396ff7e33000ac9ed172056d0720168f61091625a1047758e7bfa458f9b,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-11/2012-12-11_16_26_08.jpg,Rainy/2012-12-11/2012-12-11_16_26_08.xml,Rainy,2012-12-11,16:26:08,1280,720,28,28,0,28,0,1.000000,3607f3d2798b07461d7a715f18c7e4349e9223a651e9e55d4efe63fb551bb60c,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-11/2012-12-11_16_31_08.jpg,Rainy/2012-12-11/2012-12-11_16_31_08.xml,Rainy,2012-12-11,16:31:08,1280,720,28,28,0,28,0,1.000000,2a43426ef9a3983edcef47f044d97a44c060a66a33348ba9648509d4cce17538,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-11/2012-12-11_16_36_09.jpg,Rainy/2012-12-11/2012-12-11_16_36_09.xml,Rainy,2012-12-11,16:36:09,1280,720,28,28,0,28,0,1.000000,a790fc1594ddb8b531ea6872fe3e2db6ea9ec99a20234f19dbd6020fc6d3a112,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-11/2012-12-11_16_41_09.jpg,Rainy/2012-12-11/2012-12-11_16_41_09.xml,Rainy,2012-12-11,16:41:09,1280,720,28,28,0,28,0,1.000000,c65f601bc33a3f77542b2e46276afbedcbb74f0a04c348f54551a9c54e8441ce,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-11/2012-12-11_16_46_09.jpg,Rainy/2012-12-11/2012-12-11_16_46_09.xml,Rainy,2012-12-11,16:46:09,1280,720,28,28,0,28,0,1.000000,7f438cf1bb68e9dcf566061e6beb42b9fb130f9b1663eb1982548dde19ac93ab,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-11/2012-12-11_16_51_09.jpg,Rainy/2012-12-11/2012-12-11_16_51_09.xml,Rainy,2012-12-11,16:51:09,1280,720,28,28,0,28,0,1.000000,8a9a65b8f198ccf11a96c5089b80d7a471f7175b90a89bff04b7c6a07332c36f,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
Rainy/2012-12-11/2012-12-11_16_56_09.jpg,Rainy/2012-12-11/2012-12-11_16_56_09.xml,Rainy,2012-12-11,16:56:09,1280,720,28,28,0,27,1,0.964286,2d6c4be8d0541c3efccfadffe1f45453e4df6c2d1df7aab906969d7685e16d95,3208f759fde6019ef49b82831ebb6d77458a5b922cbda761956486f31b061ef6,valid
Rainy/2012-12-14/2012-12-14_07_35_02.jpg,Rainy/2012-12-14/2012-12-14_07_35_02.xml,Rainy,2012-12-14,07:35:02,1280,720,28,28,0,0,28,0.000000,dc628351438f37255fc446c8973436156ae7d42aca624f6de7a5fcda043469eb,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-14/2012-12-14_07_40_02.jpg,Rainy/2012-12-14/2012-12-14_07_40_02.xml,Rainy,2012-12-14,07:40:02,1280,720,28,28,0,0,28,0.000000,14e97411c4227b8231c09e2628530f785746be2c6485217e90a13fc408698c81,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-14/2012-12-14_07_45_02.jpg,Rainy/2012-12-14/2012-12-14_07_45_02.xml,Rainy,2012-12-14,07:45:02,1280,720,28,28,0,0,28,0.000000,607b85aa5772f175393819ba87ea0f2335116317a453e306c903b29c16604cac,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-14/2012-12-14_07_50_03.jpg,Rainy/2012-12-14/2012-12-14_07_50_03.xml,Rainy,2012-12-14,07:50:03,1280,720,28,28,0,0,28,0.000000,c6c3d6269672759e6b7ca61aa285bd8d91b5dc8c62a3ce21352201a38702fe07,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-14/2012-12-14_07_55_03.jpg,Rainy/2012-12-14/2012-12-14_07_55_03.xml,Rainy,2012-12-14,07:55:03,1280,720,28,28,0,0,28,0.000000,d4bab91dc949d04fa21d57971c208da6d2429af5cc40107aba9a105162957cb4,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
Rainy/2012-12-14/2012-12-14_08_00_03.jpg,Rainy/2012-12-14/2012-12-14_08_00_03.xml,Rainy,2012-12-14,08:00:03,1280,720,28,28,0,1,27,0.035714,4fe587338cba75f7cf67d7ba8d5cdc1ff834027a0c71fcf3c0bb2c7d089f28ac,6aa3fbbd112241d2b71617c0bd4487c85cd9940957b2a5f039b2b4da7229c93f,valid
Rainy/2012-12-14/2012-12-14_08_05_03.jpg,Rainy/2012-12-14/2012-12-14_08_05_03.xml,Rainy,2012-12-14,08:05:03,1280,720,28,28,0,1,27,0.035714,83d941d0f29a08e1740b05022d4c584d9320cf80a5428e90c6bdb900378fe95c,6aa3fbbd112241d2b71617c0bd4487c85cd9940957b2a5f039b2b4da7229c93f,valid
